what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266422361
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449266427593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266435550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266447762
activated,editor,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1449266581569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1449266593485
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449266597013
activated,editor,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1449266605174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266618809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266620700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266641839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266692747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449266706134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449266829726
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449266843596
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1449266844504
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449266845105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1449266847942
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1449266849194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1449266850326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1449266851441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266853044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266886066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1449266895401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266903961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266907242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1449266907356
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1449266907491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266913554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266930306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266937617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266946530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449266953603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449267047258
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1449267047638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1449267047826
error,log,,,"GlassFish: deploy is failing=",1449267047978
error,log,,,"cannot Deploy ejb-projetEAR",1449267047981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449267049094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449267071341
